CustomerID,LastInvoiceDate,Recency,Frequency,Monetary,Weekend_Ratio,Night_Shopper,Basket_Diversity,Return_Rate
13988,2011-11-20 10:15:00,20.0,8.0,4757.799999999999,0.25,0.0,218.0,0.2727272727272727
13989,2011-10-05 09:47:00,66.0,5.0,2026.06,0.0,0.0,61.0,0.0
13990,2011-05-10 15:19:00,213.0,1.0,311.3,0.0,0.0,16.0,0.0
13991,2011-11-27 16:18:00,12.0,6.0,855.9699999999999,0.5,0.0,58.0,0.14285714285714285
13992,2011-11-09 15:23:00,30.0,3.0,219.5,0.0,0.0,10.0,0.0
13993,2011-10-28 09:06:00,43.0,19.0,6775.71,0.15789473684210525,0.0,110.0,0.20833333333333334
13994,2011-12-06 11:05:00,4.0,6.0,2313.14,0.0,0.0,122.0,0.0
13995,2011-11-24 14:22:00,15.0,14.0,3902.0099999999998,0.07142857142857142,0.0,146.0,0.2222222222222222
13996,2010-11-18 16:27:00,386.0,2.0,895.76,0.0,0.0,29.0,0.0
13997,2010-07-08 18:06:00,519.0,3.0,382.31,0.0,0.0,36.0,0.0
13998,2010-09-19 10:20:00,447.0,3.0,566.7,0.3333333333333333,0.0,30.0,0.0
13999,2011-11-29 13:40:00,10.0,29.0,9502.26,0.06896551724137931,0.0,174.0,0.19444444444444445
14000,2011-05-12 16:50:00,211.0,5.0,2046.3400000000001,0.0,0.0,28.0,0.375
14001,2011-10-25 10:31:00,46.0,9.0,4530.09,0.0,0.0,60.0,0.1
14002,2011-07-28 15:55:00,134.0,2.0,529.73,0.0,0.0,47.0,0.0
14003,2009-12-07 08:53:00,733.0,1.0,209.41,0.0,0.0,16.0,0.0
14004,2011-10-27 14:40:00,43.0,11.0,6258.45,0.09090909090909091,0.0,127.0,0.0
14005,2011-11-30 12:41:00,10.0,5.0,2874.7200000000003,0.4,0.0,53.0,0.0
14006,2011-08-16 09:39:00,116.0,7.0,2196.67,0.0,0.0,55.0,0.0
14007,2010-07-15 09:06:00,513.0,1.0,79.48,0.0,0.0,5.0,0.0
14008,2010-10-03 13:09:00,432.0,1.0,509.04,1.0,0.0,32.0,0.5
14009,2011-05-25 15:47:00,198.0,3.0,1099.91,0.0,0.0,71.0,0.25
14010,2010-05-23 13:00:00,565.0,2.0,445.15,1.0,0.0,20.0,0.3333333333333333
14011,2010-08-16 15:31:00,480.0,2.0,457.82,0.5,0.0,32.0,0.3333333333333333
14012,2011-03-07 12:26:00,278.0,1.0,328.8,0.0,0.0,11.0,0.0
14013,2011-08-21 15:01:00,110.0,5.0,1084.57,0.4,0.0,56.0,0.16666666666666666
14014,2011-09-23 13:18:00,77.0,3.0,1948.2099999999998,0.3333333333333333,0.0,76.0,0.0
14015,2011-10-18 10:02:00,53.0,1.0,917.34,0.0,0.0,20.0,0.0
14016,2011-07-01 11:29:00,162.0,11.0,11403.41,0.09090909090909091,0.0,354.0,0.15384615384615385
14017,2010-05-17 14:52:00,571.0,1.0,229.75,0.0,0.0,14.0,0.0
14018,2010-03-04 14:23:00,645.0,1.0,367.15000000000003,0.0,0.0,13.0,0.0
14019,2011-10-24 10:13:00,47.0,3.0,1421.61,0.3333333333333333,0.0,37.0,0.25
14020,2011-11-23 09:22:00,17.0,4.0,1249.01,0.0,0.0,63.0,0.2
14021,2011-07-07 15:46:00,155.0,7.0,1716.5800000000002,0.0,0.0,84.0,0.0
14022,2011-04-28 14:39:00,225.0,2.0,792.1500000000001,0.0,0.0,45.0,0.0
14023,2011-12-02 13:58:00,7.0,2.0,584.0699999999999,0.5,0.0,30.0,0.0
14024,2011-08-10 11:30:00,122.0,3.0,645.74,0.6666666666666666,0.0,33.0,0.0
14025,2010-09-01 10:11:00,465.0,8.0,4057.9,0.0,0.0,60.0,0.2
14026,2010-08-26 10:31:00,471.0,2.0,713.11,0.0,0.0,43.0,0.0
14027,2011-10-10 09:01:00,61.0,1.0,104.82,0.0,0.0,6.0,0.0
14028,2010-06-07 13:33:00,550.0,3.0,10396.5,0.0,0.0,3.0,0.4
14029,2011-10-07 14:46:00,63.0,2.0,467.65999999999997,0.0,0.0,15.0,0.0
14030,2011-11-21 16:48:00,18.0,20.0,8262.289999999999,0.2,0.0,591.0,0.09090909090909091
14031,2011-12-02 17:13:00,7.0,44.0,40999.17,0.0,0.0,280.0,0.2
14032,2011-12-07 15:23:00,2.0,16.0,4850.27,0.0625,0.0,79.0,0.36
14033,2010-06-02 15:10:00,555.0,1.0,109.44,0.0,0.0,1.0,0.0
14034,2011-11-17 14:02:00,22.0,3.0,651.8199999999999,0.0,0.0,82.0,0.25
14035,2011-11-11 10:03:00,29.0,9.0,2856.72,0.1111111111111111,0.0,70.0,0.18181818181818182
14036,2011-02-28 09:26:00,285.0,1.0,626.65,0.0,0.0,38.0,0.0
14037,2011-06-16 13:57:00,176.0,6.0,836.95,0.16666666666666666,0.0,96.0,0.14285714285714285
14038,2011-09-22 13:37:00,78.0,5.0,3069.88,0.2,0.0,99.0,0.375
14039,2011-11-06 13:48:00,33.0,2.0,267.28,0.5,0.0,10.0,0.0
14040,2011-10-30 12:42:00,41.0,35.0,12645.57,0.2571428571428571,0.0,335.0,0.16666666666666666
14041,2011-03-18 13:25:00,266.0,1.0,141.41,0.0,0.0,21.0,0.0
14042,2009-12-14 15:07:00,725.0,1.0,431.98,0.0,0.0,21.0,0.0
14043,2010-08-05 18:18:00,491.0,2.0,304.25,0.0,0.0,37.0,0.3333333333333333
14044,2011-11-13 12:05:00,27.0,10.0,3123.1,0.8,0.0,533.0,0.09090909090909091
14045,2011-08-22 15:27:00,109.0,16.0,11313.029999999999,0.0,0.0,16.0,0.15789473684210525
14046,2011-02-28 14:48:00,284.0,1.0,154.99,0.0,0.0,14.0,0.0
14047,2011-12-01 11:43:00,9.0,14.0,4255.03,0.07142857142857142,0.0,91.0,0.2631578947368421
14048,2011-02-07 14:53:00,305.0,3.0,748.69,0.0,0.0,126.0,0.25
14049,2011-11-23 12:20:00,17.0,13.0,13239.029999999999,0.0,0.0,573.0,0.2777777777777778
14050,2011-11-08 10:00:00,32.0,2.0,746.36,0.0,0.0,49.0,0.0
14051,2011-12-09 10:20:00,1.0,37.0,22434.0,0.08108108108108109,0.0,82.0,0.11904761904761904
14052,2011-11-20 12:30:00,20.0,2.0,480.81,1.0,0.0,115.0,0.0
14053,2011-08-07 14:27:00,124.0,4.0,572.3,0.75,0.0,3.0,0.0
14054,2011-10-05 15:49:00,65.0,1.0,92.46,0.0,0.0,6.0,0.0
14055,2011-08-25 15:04:00,106.0,3.0,1520.96,0.0,0.0,33.0,0.0
14056,2011-12-08 13:36:00,1.0,23.0,8214.65,0.0,0.0,320.0,0.20689655172413793
14057,2011-11-16 10:32:00,24.0,22.0,8408.84,0.09090909090909091,0.0,244.0,0.043478260869565216
14058,2010-09-03 09:31:00,463.0,2.0,469.19000000000005,0.5,0.0,23.0,0.0
14059,2011-03-18 10:06:00,267.0,1.0,183.6,0.0,0.0,8.0,0.0
14060,2011-12-05 12:29:00,5.0,30.0,9519.08,0.06666666666666667,0.0,100.0,0.0625
14061,2010-07-20 17:22:00,507.0,3.0,917.4300000000001,0.0,0.0,17.0,0.0
14062,2011-11-30 10:04:00,10.0,24.0,25604.2,0.0,0.0,141.0,0.1111111111111111
14063,2010-09-27 16:18:00,438.0,9.0,22710.2,0.0,0.0,30.0,0.3076923076923077
14064,2011-11-10 13:14:00,29.0,15.0,3332.42,0.06666666666666667,0.0,131.0,0.2857142857142857
14065,2010-11-15 16:13:00,389.0,3.0,891.02,0.0,0.0,42.0,0.25
14066,2011-03-18 12:21:00,267.0,1.0,152.55,0.0,0.0,7.0,0.0
14067,2011-10-07 10:21:00,64.0,2.0,374.7,0.5,0.0,51.0,0.0
14068,2011-01-23 16:02:00,320.0,4.0,1528.37,0.75,0.0,93.0,0.2
14069,2010-07-13 12:12:00,515.0,2.0,230.06,0.0,0.0,37.0,0.0
14070,2010-01-24 12:27:00,685.0,1.0,326.55,1.0,0.0,40.0,0.0
14071,2011-12-06 12:27:00,4.0,8.0,1438.82,0.375,0.0,271.0,0.1111111111111111
14072,2010-02-11 12:31:00,667.0,1.0,390.85,0.0,0.0,19.0,0.0
14073,2011-11-07 15:49:00,32.0,1.0,151.04,0.0,0.0,13.0,0.5
14074,2010-03-26 13:55:00,623.0,1.0,219.39999999999998,0.0,0.0,6.0,0.0
14075,2011-12-05 08:38:00,5.0,6.0,1734.87,0.16666666666666666,0.0,59.0,0.0
14076,2011-08-02 15:19:00,129.0,1.0,122.47,0.0,0.0,43.0,0.0
14077,2011-10-30 12:35:00,41.0,6.0,615.0799999999999,0.16666666666666666,0.0,43.0,0.0
14078,2011-08-30 12:16:00,102.0,9.0,1692.63,0.2222222222222222,0.0,107.0,0.0
14079,2011-08-07 12:10:00,125.0,2.0,618.73,0.5,0.0,13.0,0.0
14080,2011-11-07 11:09:00,33.0,5.0,1115.68,0.2,0.0,74.0,0.16666666666666666
14081,2011-02-10 16:17:00,302.0,10.0,5370.1,0.1,0.0,465.0,0.375
14082,2010-12-10 11:02:00,365.0,2.0,413.36,0.0,0.0,48.0,0.0
14083,2011-12-05 13:14:00,4.0,11.0,1407.26,0.0,0.0,169.0,0.0
14084,2010-07-15 14:36:00,512.0,1.0,150.5,0.0,0.0,7.0,0.0
14085,2011-12-07 13:46:00,2.0,33.0,10104.97,0.0,0.0,479.0,0.029411764705882353
14086,2010-09-03 10:52:00,463.0,1.0,39.95,0.0,0.0,1.0,0.0
14087,2011-12-07 12:41:00,3.0,3.0,846.22,0.3333333333333333,0.0,175.0,0.4
14088,2011-11-29 16:16:00,10.0,16.0,64036.8,0.0625,0.0,436.0,0.2
14089,2011-10-14 10:38:00,57.0,1.0,161.0,0.0,0.0,13.0,0.0
14090,2011-01-19 10:51:00,325.0,1.0,76.32000000000001,0.0,0.0,1.0,0.0
14091,2010-02-23 15:17:00,654.0,2.0,9530.08,0.5,0.0,13.0,0.0
14092,2011-12-02 12:13:00,8.0,24.0,7229.450000000001,0.125,0.0,169.0,0.1111111111111111
14093,2011-11-27 16:27:00,12.0,1.0,442.85,1.0,0.0,95.0,0.0
14094,2010-09-26 11:58:00,440.0,1.0,335.22,1.0,0.0,41.0,0.5
14095,2009-12-17 12:49:00,723.0,1.0,2.95,0.0,0.0,1.0,0.0
14096,2011-12-05 17:17:00,4.0,17.0,65164.79,0.0,0.0,1119.0,0.5
14097,2010-08-15 14:20:00,481.0,2.0,422.86,0.5,0.0,39.0,0.0
14098,2011-11-03 10:13:00,37.0,1.0,147.35,0.0,0.0,21.0,0.0
14099,2011-11-23 13:53:00,16.0,20.0,5765.71,0.0,0.0,273.0,0.09090909090909091
14100,2011-07-25 11:01:00,138.0,1.0,194.9,0.0,0.0,24.0,0.0
14101,2011-09-27 12:28:00,74.0,13.0,9961.93,0.23076923076923078,0.0,19.0,0.07142857142857142
14102,2011-12-04 15:38:00,5.0,5.0,1360.28,0.2,0.0,35.0,0.375
14104,2011-07-08 12:50:00,155.0,5.0,771.58,0.0,0.0,117.0,0.0
14105,2011-04-14 17:58:00,239.0,5.0,5988.83,0.2,0.0,200.0,0.4444444444444444
14106,2009-12-02 14:09:00,737.0,1.0,214.79999999999998,0.0,0.0,1.0,0.0
14107,2011-10-19 12:12:00,52.0,11.0,4877.3,0.18181818181818182,0.0,102.0,0.15384615384615385
14108,2011-11-09 10:41:00,31.0,4.0,1044.96,0.0,0.0,49.0,0.2
14109,2011-09-28 10:18:00,73.0,1.0,144.2,0.0,0.0,9.0,0.5
14110,2011-12-06 12:26:00,4.0,33.0,12987.95,0.09090909090909091,0.0,177.0,0.05714285714285714
14111,2011-11-25 13:44:00,14.0,4.0,692.85,0.0,0.0,10.0,0.2
14112,2011-11-17 12:30:00,23.0,13.0,5834.59,0.15384615384615385,0.0,199.0,0.5185185185185185
14113,2011-12-06 12:18:00,4.0,16.0,7092.610000000001,0.0,0.0,76.0,0.4838709677419355
14114,2011-03-11 09:42:00,274.0,7.0,1364.09,0.14285714285714285,0.0,72.0,0.0
14115,2010-07-26 12:36:00,502.0,2.0,622.6700000000001,0.0,0.0,22.0,0.0
14116,2011-11-20 10:29:00,20.0,5.0,1382.74,0.2,0.0,61.0,0.0
14117,2011-07-19 09:49:00,144.0,1.0,90.0,0.0,0.0,3.0,0.0
14118,2010-10-07 11:59:00,429.0,1.0,458.45,0.0,0.0,15.0,0.0
14119,2010-11-29 10:33:00,376.0,2.0,183.37,0.0,0.0,11.0,0.3333333333333333
14121,2011-12-06 12:19:00,4.0,4.0,2780.15,0.0,0.0,148.0,0.3333333333333333
14122,2010-10-29 15:11:00,406.0,3.0,362.42,0.0,0.0,12.0,0.4
14123,2009-12-06 15:35:00,733.0,1.0,436.18,1.0,0.0,24.0,0.0
14124,2011-09-16 13:32:00,84.0,1.0,419.58000000000004,0.0,0.0,4.0,0.0
14125,2011-11-29 12:47:00,11.0,3.0,2740.43,0.0,0.0,159.0,0.0
14126,2011-12-02 11:45:00,8.0,4.0,1172.46,0.0,0.0,37.0,0.2
14127,2011-08-09 10:49:00,123.0,6.0,1900.08,0.3333333333333333,0.0,96.0,0.0
14128,2011-10-10 12:00:00,61.0,3.0,924.21,0.3333333333333333,0.0,50.0,0.25
14129,2011-12-08 11:02:00,2.0,9.0,2591.34,0.1111111111111111,0.0,40.0,0.0
14130,2011-01-24 16:05:00,319.0,4.0,1882.67,0.0,0.0,189.0,0.0
14131,2010-03-01 11:59:00,649.0,1.0,187.87,0.0,0.0,45.0,0.0
14132,2011-12-07 13:35:00,2.0,11.0,3586.0299999999997,0.0,0.0,100.0,0.08333333333333333
14133,2011-08-02 11:34:00,130.0,4.0,911.14,0.25,0.0,33.0,0.3333333333333333
14134,2010-11-22 12:26:00,383.0,15.0,11123.35,0.06666666666666667,0.0,130.0,0.0
14135,2011-12-08 11:38:00,2.0,24.0,9643.92,0.125,0.0,138.0,0.04
14136,2010-11-04 11:53:00,401.0,5.0,1570.8100000000002,0.0,0.0,86.0,0.2857142857142857
14137,2010-01-13 12:30:00,696.0,1.0,332.7,0.0,0.0,11.0,0.5
14138,2011-12-08 12:44:00,2.0,2.0,982.3800000000001,0.0,0.0,40.0,0.0
14139,2011-10-24 13:34:00,46.0,4.0,1086.8,0.0,0.0,48.0,0.0
14140,2011-12-06 09:05:00,4.0,2.0,935.05,0.0,0.0,60.0,0.3333333333333333
14141,2011-12-07 09:53:00,3.0,4.0,915.1300000000001,0.0,0.0,27.0,0.3333333333333333
14142,2010-12-01 16:33:00,373.0,2.0,983.1500000000001,0.0,0.0,42.0,0.5
14143,2011-07-29 09:48:00,134.0,1.0,115.8,0.0,0.0,7.0,0.0
14144,2010-08-10 15:17:00,486.0,1.0,30.599999999999998,0.0,0.0,1.0,0.0
14145,2011-10-24 12:10:00,47.0,7.0,7600.049999999999,0.14285714285714285,0.0,11.0,0.125
14146,2011-12-01 10:18:00,9.0,12.0,9450.3,0.08333333333333333,0.0,337.0,0.07692307692307693
14147,2011-09-22 18:10:00,78.0,9.0,2590.2000000000003,0.1111111111111111,0.0,24.0,0.25
14148,2011-04-20 12:02:00,234.0,2.0,466.29,0.0,0.0,15.0,0.0
14149,2011-05-03 09:44:00,221.0,1.0,446.62,0.0,0.0,28.0,0.6666666666666666
14150,2011-11-04 10:05:00,36.0,2.0,658.6400000000001,0.0,0.0,23.0,0.0
14151,2010-02-04 15:35:00,673.0,2.0,679.45,0.0,0.0,44.0,0.3333333333333333
14152,2011-09-25 12:54:00,75.0,7.0,1997.3400000000001,0.14285714285714285,0.0,104.0,0.2222222222222222
14153,2010-08-13 14:35:00,483.0,1.0,233.4,0.0,0.0,17.0,0.0
14154,2011-04-14 16:26:00,239.0,8.0,6460.7,0.0,0.0,236.0,0.2
14155,2011-03-18 14:13:00,266.0,1.0,118.75,0.0,0.0,6.0,0.0
14156,2011-11-30 10:54:00,10.0,156.0,313946.37,0.08333333333333333,0.0,1446.0,0.22772277227722773
14157,2011-11-20 11:32:00,20.0,5.0,1002.7800000000001,0.4,0.0,75.0,0.16666666666666666
14158,2011-10-30 15:08:00,40.0,1.0,507.66,1.0,0.0,41.0,0.0
14159,2011-11-20 12:36:00,20.0,20.0,7938.01,0.2,0.0,706.0,0.2
14160,2010-04-08 14:30:00,610.0,7.0,8421.470000000001,0.14285714285714285,0.0,80.0,0.0
14161,2011-05-08 11:41:00,216.0,7.0,3318.88,1.0,0.0,202.0,0.0
14162,2011-06-19 11:36:00,174.0,2.0,289.36,1.0,0.0,25.0,0.0
14163,2011-09-13 15:18:00,87.0,5.0,2594.62,0.2,0.0,42.0,0.0
14164,2011-09-30 12:24:00,71.0,2.0,1631.77,0.0,0.0,28.0,0.0
14165,2011-03-09 12:39:00,276.0,1.0,122.53999999999999,0.0,0.0,23.0,0.0
14166,2010-07-22 19:42:00,505.0,2.0,256.85,0.0,0.0,39.0,0.0
14167,2011-10-31 14:29:00,39.0,8.0,1296.49,0.0,0.0,48.0,0.0
14168,2010-10-15 10:49:00,421.0,2.0,370.45,0.0,0.0,11.0,0.3333333333333333
14169,2010-10-05 08:45:00,431.0,2.0,624.4300000000001,0.0,0.0,50.0,0.0
14170,2010-11-29 13:10:00,375.0,3.0,597.33,0.0,0.0,123.0,0.0
14171,2011-09-02 16:43:00,98.0,2.0,498.79,0.0,0.0,61.0,0.0
14172,2010-04-13 13:26:00,605.0,3.0,402.72,0.3333333333333333,0.0,38.0,0.25
14173,2011-11-29 11:54:00,11.0,6.0,586.0,0.0,0.0,30.0,0.14285714285714285
14174,2011-11-06 13:17:00,33.0,1.0,134.46,1.0,0.0,26.0,0.0
14175,2011-10-11 11:55:00,60.0,8.0,7678.88,0.125,0.0,237.0,0.5294117647058824
14176,2011-02-15 13:12:00,297.0,5.0,916.01,0.0,0.0,33.0,0.16666666666666666
14177,2011-09-14 15:11:00,86.0,13.0,2229.34,0.07692307692307693,0.0,141.0,0.07142857142857142
14178,2011-12-01 12:01:00,9.0,7.0,1620.93,0.14285714285714285,0.0,191.0,0.0
14179,2011-10-30 12:07:00,41.0,2.0,719.7800000000001,0.5,0.0,135.0,0.0
14180,2011-11-29 10:56:00,11.0,33.0,6319.25,0.06060606060606061,0.0,125.0,0.21428571428571427
14181,2010-10-25 08:27:00,411.0,2.0,310.55,0.0,0.0,48.0,0.0
14182,2010-09-22 11:45:00,444.0,4.0,678.77,0.0,0.0,42.0,0.2
14183,2010-10-24 14:45:00,411.0,2.0,286.29,1.0,0.0,27.0,0.0
14184,2011-10-04 12:43:00,67.0,1.0,452.89,0.0,0.0,24.0,0.0
14185,2011-01-12 13:52:00,331.0,1.0,197.65,0.0,0.0,3.0,0.0
14186,2010-10-08 13:30:00,427.0,5.0,1550.63,0.0,0.0,75.0,0.0
14187,2010-08-23 12:06:00,474.0,1.0,123.5,0.0,0.0,8.0,0.0
14188,2011-11-09 12:45:00,31.0,6.0,2054.36,0.0,0.0,34.0,0.4
14189,2011-12-07 15:55:00,2.0,16.0,5814.39,0.0625,0.0,199.0,0.36
14190,2010-02-11 14:27:00,666.0,1.0,79.9,0.0,0.0,1.0,0.0
14191,2011-12-08 09:23:00,2.0,15.0,4817.66,0.0,0.0,147.0,0.11764705882352941
14192,2010-11-16 17:44:00,388.0,1.0,293.74,0.0,0.0,14.0,0.0
14193,2011-10-03 09:34:00,68.0,3.0,1210.19,0.0,0.0,49.0,0.0
14194,2011-12-05 10:38:00,5.0,36.0,18670.59,0.1111111111111111,0.0,432.0,0.3333333333333333
14195,2011-05-22 10:29:00,202.0,6.0,2615.6,0.3333333333333333,0.0,10.0,0.4
14196,2011-08-25 10:25:00,107.0,1.0,335.52,0.0,0.0,6.0,0.0
14197,2010-10-25 10:01:00,411.0,1.0,390.05,0.0,0.0,20.0,0.0
14198,2011-11-21 16:35:00,18.0,9.0,1569.73,0.1111111111111111,0.0,58.0,0.3076923076923077
14199,2011-05-05 13:44:00,218.0,4.0,1091.6999999999998,0.25,0.0,15.0,0.3333333333333333
14200,2010-04-01 13:01:00,617.0,1.0,379.2,0.0,0.0,21.0,0.0
14201,2011-10-10 13:27:00,60.0,10.0,1193.54,0.1,0.0,47.0,0.16666666666666666
14202,2010-11-23 17:13:00,381.0,3.0,847.76,0.0,0.0,27.0,0.0
14203,2010-11-07 13:35:00,397.0,1.0,339.34,1.0,0.0,16.0,0.0
14204,2011-12-07 13:38:00,2.0,4.0,1062.96,0.0,0.0,186.0,0.0
14205,2011-11-23 10:55:00,17.0,9.0,2414.2,0.3333333333333333,0.0,79.0,0.25
14206,2011-04-14 16:38:00,239.0,3.0,1185.0099999999998,0.0,0.0,62.0,0.4
14207,2010-01-21 09:33:00,688.0,1.0,157.8,0.0,0.0,2.0,0.0
14208,2011-09-06 12:48:00,95.0,2.0,567.05,0.5,0.0,34.0,0.0
14209,2011-11-29 10:18:00,11.0,15.0,4993.27,0.06666666666666667,0.0,133.0,0.21052631578947367
14210,2011-08-26 12:36:00,106.0,16.0,5861.52,0.0625,0.0,143.0,0.23809523809523808
14211,2011-10-17 13:23:00,53.0,18.0,4402.29,0.16666666666666666,0.0,155.0,0.3076923076923077
14212,2011-09-11 12:45:00,90.0,2.0,2190.14,0.5,0.0,18.0,0.0
14213,2010-10-31 10:37:00,405.0,1.0,1192.2,1.0,0.0,5.0,0.5
14214,2011-11-09 10:31:00,31.0,5.0,1004.38,0.0,0.0,64.0,0.2857142857142857
14215,2011-11-28 12:19:00,12.0,9.0,3416.33,0.0,0.0,167.0,0.1
14216,2011-12-06 14:56:00,3.0,5.0,2150.04,0.0,0.0,65.0,0.16666666666666666
14217,2011-12-08 11:53:00,2.0,23.0,3416.89,0.13043478260869565,0.0,122.0,0.30303030303030304
14218,2011-10-28 10:00:00,43.0,1.0,169.48000000000002,0.0,0.0,12.0,0.0
14219,2011-12-05 16:23:00,4.0,3.0,633.8299999999999,0.0,0.0,39.0,0.0
14220,2011-04-06 13:23:00,247.0,4.0,1515.0,0.0,0.0,26.0,0.0
14221,2011-10-28 13:42:00,42.0,17.0,6517.49,0.11764705882352941,0.0,166.0,0.10526315789473684
14222,2011-06-15 16:42:00,177.0,1.0,683.17,0.0,0.0,41.0,0.0
14223,2011-09-08 13:38:00,92.0,3.0,991.13,0.3333333333333333,0.0,50.0,0.25
14224,2011-08-21 13:24:00,110.0,9.0,1897.9,0.6666666666666666,0.0,189.0,0.0
14225,2010-10-01 10:32:00,435.0,4.0,2037.02,0.0,0.0,70.0,0.2
14226,2011-11-11 11:34:00,29.0,6.0,3002.53,0.0,0.0,89.0,0.3333333333333333
14227,2011-11-13 15:48:00,26.0,15.0,6368.71,0.06666666666666667,0.0,246.0,0.3181818181818182
14228,2010-09-28 09:45:00,438.0,3.0,745.5,0.0,0.0,38.0,0.0
14229,2011-10-19 10:04:00,52.0,7.0,2594.04,0.0,0.0,41.0,0.36363636363636365
14230,2010-09-30 09:07:00,436.0,3.0,979.8,0.0,0.0,27.0,0.0
14231,2011-06-09 11:05:00,184.0,4.0,1235.62,0.0,0.0,66.0,0.3333333333333333
14232,2011-10-28 11:09:00,43.0,5.0,2048.07,0.2,0.0,81.0,0.375
14233,2011-10-21 15:54:00,49.0,7.0,2904.27,0.0,0.0,42.0,0.3
14234,2011-11-17 17:53:00,22.0,4.0,775.4599999999999,0.0,0.0,122.0,0.0
14235,2011-09-25 14:37:00,75.0,9.0,4717.990000000001,0.1111111111111111,0.0,107.0,0.1
14236,2011-09-20 09:13:00,81.0,5.0,1744.64,0.0,0.0,39.0,0.2857142857142857
14237,2010-12-01 13:20:00,373.0,2.0,632.14,0.0,0.0,26.0,0.3333333333333333
14238,2011-01-17 14:40:00,326.0,3.0,434.23,0.3333333333333333,0.0,13.0,0.0
14239,2011-10-27 14:40:00,43.0,21.0,4263.17,0.09523809523809523,0.0,97.0,0.125
14240,2011-11-09 13:45:00,30.0,3.0,1247.49,0.0,0.0,46.0,0.0
14241,2011-06-09 11:46:00,184.0,2.0,333.70000000000005,0.0,0.0,12.0,0.0
14242,2011-04-19 11:46:00,235.0,2.0,280.54999999999995,0.0,0.0,13.0,0.0
14243,2011-12-01 11:12:00,9.0,17.0,7431.05,0.11764705882352941,0.0,235.0,0.2608695652173913
14244,2010-02-17 11:40:00,661.0,1.0,366.41999999999996,0.0,0.0,16.0,0.5
14245,2011-05-04 08:40:00,220.0,2.0,1693.45,0.0,0.0,107.0,0.6
14246,2011-08-21 11:50:00,111.0,3.0,1474.06,0.3333333333333333,0.0,57.0,0.0
14247,2011-03-06 15:21:00,278.0,5.0,772.66,1.0,0.0,82.0,0.16666666666666666
14248,2011-01-25 14:45:00,318.0,3.0,1032.95,0.0,0.0,41.0,0.0
14249,2010-10-25 12:34:00,411.0,12.0,5625.461,0.3333333333333333,0.0,178.0,0.0
14250,2011-12-02 14:30:00,7.0,3.0,1904.05,0.3333333333333333,0.0,94.0,0.0
14251,2011-12-08 08:32:00,2.0,5.0,2879.7,0.0,0.0,37.0,0.0
14252,2010-11-23 13:36:00,381.0,1.0,350.99,0.0,0.0,10.0,0.0
14253,2010-08-03 14:55:00,493.0,2.0,363.40000000000003,0.0,0.0,11.0,0.0
14254,2010-10-03 11:52:00,433.0,1.0,601.03,1.0,0.0,23.0,0.0
14255,2010-06-11 15:54:00,546.0,1.0,1000.63,0.0,0.0,1.0,0.75
14256,2011-03-24 13:17:00,260.0,5.0,2473.9900000000002,0.0,0.0,100.0,0.4444444444444444
14257,2011-10-06 16:54:00,64.0,9.0,5954.45,0.1111111111111111,0.0,167.0,0.1
14258,2011-11-30 15:27:00,9.0,25.0,32051.34,0.08,0.0,97.0,0.21875
14259,2011-07-21 10:44:00,142.0,1.0,120.0,0.0,0.0,5.0,0.0
14260,2010-08-25 14:55:00,471.0,3.0,824.28,0.0,0.0,50.0,0.0
14261,2011-10-20 10:04:00,51.0,2.0,1163.45,0.0,0.0,52.0,0.0
14262,2011-12-01 14:17:00,8.0,8.0,2618.23,0.0,0.0,87.0,0.0
14263,2010-10-12 14:09:00,423.0,1.0,322.93,0.0,0.0,16.0,0.0
14264,2011-07-08 10:20:00,155.0,6.0,1517.3600000000001,0.3333333333333333,0.0,59.0,0.25
14265,2011-08-22 13:32:00,109.0,4.0,1373.35,0.0,0.0,74.0,0.0
14266,2010-10-07 13:32:00,428.0,1.0,40.56,0.0,0.0,1.0,0.0
14267,2011-06-30 10:09:00,163.0,3.0,1516.24,0.0,0.0,25.0,0.6666666666666666
14268,2010-08-26 10:45:00,471.0,1.0,354.85,0.0,0.0,19.0,0.0
14269,2010-09-26 12:53:00,439.0,1.0,295.73,1.0,0.0,16.0,0.5
14270,2011-01-12 09:33:00,332.0,1.0,492.65000000000003,0.0,0.0,29.0,0.0
14271,2011-04-28 12:47:00,226.0,2.0,219.13,0.0,0.0,38.0,0.0
14272,2011-09-27 10:08:00,74.0,4.0,920.8100000000001,0.0,0.0,62.0,0.0
14273,2011-10-19 13:20:00,51.0,4.0,559.97,0.0,0.0,22.0,0.0
14274,2010-01-22 12:51:00,686.0,1.0,256.6,0.0,0.0,15.0,0.0
14275,2010-11-09 09:06:00,396.0,6.0,1189.3799999999999,0.3333333333333333,0.0,14.0,0.0
14276,2011-09-02 09:45:00,99.0,7.0,2102.68,0.14285714285714285,0.0,75.0,0.46153846153846156
14277,2011-11-24 15:01:00,15.0,9.0,17225.809999999998,0.3333333333333333,0.0,334.0,0.35714285714285715
14278,2010-10-26 12:07:00,410.0,1.0,205.83,0.0,0.0,13.0,0.0
14279,2010-07-07 08:42:00,521.0,2.0,191.86,0.0,0.0,3.0,0.0
14280,2011-05-27 10:37:00,197.0,1.0,134.04,0.0,0.0,8.0,0.0
14281,2010-10-27 14:45:00,408.0,1.0,245.15,0.0,0.0,7.0,0.0
